editor_name,base_form,path_website,name_nif
CaveILRoomDoorRB02,00073314,dungeons/caves/ice/largeroom/caveilroomdoorrb02.nif,caveilroomdoorrb02
CommonBedStaticSnow,00073B85,furniture/common/commonbed01.nif,commonbed01
WRTempIntCor01,00073B89,architecture/whiterun/wrinteriors/wrtemple/wrtempintcor01.nif,wrtempintcor01
WRTempIntStr01,00073B8A,architecture/whiterun/wrinteriors/wrtemple/wrtempintstr01.nif,wrtempintstr01
WRTempIntPromStr01,00073B9C,architecture/whiterun/wrinteriors/wrtemple/wrtempintpromstr01.nif,wrtempintpromstr01
WRTempIntRoofStr01,00073B9D,architecture/whiterun/wrinteriors/wrtemple/wrtempintroofstr01.nif,wrtempintroofstr01
WRTempIntFloorMid01,00073B9E,architecture/whiterun/wrinteriors/wrtemple/wrtempintfloormid01.nif,wrtempintfloormid01
WRTempIntPool01,00073BBA,architecture/whiterun/wrinteriors/wrtemple/wrtempintpool01.nif,wrtempintpool01
WRTempIntCorIn01,00073BC1,architecture/whiterun/wrinteriors/wrtemple/wrtempintcorin01.nif,wrtempintcorin01
WRTempIntPromArch01,00073BC8,architecture/whiterun/wrinteriors/wrtemple/wrtempintpromarch01.nif,wrtempintpromarch01
WRTempIntPromCol01,00073BC9,architecture/whiterun/wrinteriors/wrtemple/wrtempintpromcol01.nif,wrtempintpromcol01
WRTempIntRoofCor01,00073BE4,architecture/whiterun/wrinteriors/wrtemple/wrtempintroofcor01.nif,wrtempintroofcor01
WRTempIntRoofCorIn01,00073BEF,architecture/whiterun/wrinteriors/wrtemple/wrtempintroofcorin01.nif,wrtempintroofcorin01
WRTempIntCeilMid01,00073BF6,architecture/whiterun/wrinteriors/wrtemple/wrtempintceilmid01.nif,wrtempintceilmid01
WRTempIntPromArchCor01,00073BF7,architecture/whiterun/wrinteriors/wrtemple/wrtempintpromarchcor01.nif,wrtempintpromarchcor01
WRTempIntRoofAlcove01,00073BFD,architecture/whiterun/wrinteriors/wrtemple/wrtempintroofalcove01.nif,wrtempintroofalcove01
WRTempIntStr01Door,00073BFF,architecture/whiterun/wrinteriors/wrtemple/wrtempintstr01door.nif,wrtempintstr01door
WRTempIntPromArchRoof01,00073C03,architecture/whiterun/wrinteriors/wrtemple/wrtempintpromarchroof01.nif,wrtempintpromarchroof01
WRTempIntPromCor01,00073C10,architecture/whiterun/wrinteriors/wrtemple/wrtempintpromcor01.nif,wrtempintpromcor01
WRTempIntRoofCorL01,00073C11,architecture/whiterun/wrinteriors/wrtemple/wrtempintroofcorl01.nif,wrtempintroofcorl01
WRTempIntRoofCorR01,00073C14,architecture/whiterun/wrinteriors/wrtemple/wrtempintroofcorr01.nif,wrtempintroofcorr01
WRTempIntRoofMidWin,00073C17,architecture/whiterun/wrinteriors/wrtemple/wrtempintroofmidwin.nif,wrtempintroofmidwin
WRTempIntPromCustom01,00073C1A,architecture/whiterun/wrinteriors/wrtemple/wrtempintpromcustom01.nif,wrtempintpromcustom01
WRTempIntCeilMid02,00073C24,architecture/whiterun/wrinteriors/wrtemple/wrtempintceilmid02.nif,wrtempintceilmid02
WRTempIntDivWallStr01,00073C29,architecture/whiterun/wrinteriors/wrtemple/wrtempintdivwallstr01.nif,wrtempintdivwallstr01
WRTempIntPoolMid01,00073C35,architecture/whiterun/wrinteriors/wrtemple/wrtempintpoolmid01.nif,wrtempintpoolmid01
WRTempIntPoolCor01,00073C36,architecture/whiterun/wrinteriors/wrtemple/wrtempintpoolcor01.nif,wrtempintpoolcor01
WRTempIntPromShadowMask01,00073C3F,architecture/whiterun/wrinteriors/wrtemple/wrtempintpromshadowmask01.nif,wrtempintpromshadowmask01
WRTempIntPromAlcove01,00073C40,architecture/whiterun/wrinteriors/wrtemple/wrtempintpromalcove01.nif,wrtempintpromalcove01
SLgFFloSol01,00073C47,architecture/solitude/interiors/slgfflosol01.nif,slgfflosol01
SLgFArchCei01,00073C48,architecture/solitude/interiors/slgfarchcei01.nif,slgfarchcei01
SMdFArchCon01,00073C49,architecture/solitude/interiors/smdfarchcon01.nif,smdfarchcon01
SMdFArchCor02,00073C4A,architecture/solitude/interiors/smdfarchcor02.nif,smdfarchcor02
SMdFArchCap01,00073C4B,architecture/solitude/interiors/smdfarchcap01.nif,smdfarchcap01
SMdFArchCor01,00073C4C,architecture/solitude/interiors/smdfarchcor01.nif,smdfarchcor01
SMdFTraCor01,00073C4D,architecture/solitude/interiors/smdftracor01.nif,smdftracor01
SLgFWalSol01,00073C4E,architecture/solitude/interiors/slgfwalsol01.nif,slgfwalsol01
SLgFWalSol02,00073C4F,architecture/solitude/interiors/slgfwalsol02.nif,slgfwalsol02
SLgFWalSol03,00073C50,architecture/solitude/interiors/slgfwalsol03.nif,slgfwalsol03
SLgFTraCon02,00073C51,architecture/solitude/interiors/slgftracon02.nif,slgftracon02
SMdFWalSol01,00073C52,architecture/solitude/interiors/smdfwalsol01.nif,smdfwalsol01
SMdFWinSol01,00073C53,architecture/solitude/interiors/smdfwinsol01.nif,smdfwinsol01
SLgFColEnd01,00073C54,architecture/solitude/interiors/slgfcolend01.nif,slgfcolend01
SLgFWalSol04,00073C55,architecture/solitude/interiors/slgfwalsol04.nif,slgfwalsol04
SLgFWalCei01,00073C56,architecture/solitude/interiors/slgfwalcei01.nif,slgfwalcei01
SLgFStaSol01,00073C57,architecture/solitude/interiors/slgfstasol01.nif,slgfstasol01
SMdFArchCei01,00073C58,architecture/solitude/interiors/smdfarchcei01.nif,smdfarchcei01
SMdFTraCon01,00073C59,architecture/solitude/interiors/smdftracon01.nif,smdftracon01
SLgFColSol01,00073C5A,architecture/solitude/interiors/slgfcolsol01.nif,slgfcolsol01
SLgFTraCon01,00073C5B,architecture/solitude/interiors/slgftracon01.nif,slgftracon01
SMdFFloSol01,00073C5C,architecture/solitude/interiors/smdfflosol01.nif,smdfflosol01
SLgFFloCon01,00073CA4,architecture/solitude/interiors/slgfflocon01.nif,slgfflocon01
BoneDeerSkullHornedStatic,00073CC2,clutter/bones/deerskullhornsstatic.nif,deerskullhornsstatic
BoneDeerSkullStatic,00073CD8,clutter/bones/deerskullstatic.nif,deerskullstatic
BoneMammothRibs,00073CE5,clutter/bones/mammothribcage.nif,mammothribcage
BoneMammothRibsBroken,00073CE6,clutter/bones/mammothribcagebroken.nif,mammothribcagebroken
BoneMammothSkull1,00073CE8,clutter/bones/mammothskull1.nif,mammothskull1
BoneMammothSkull2,00073CE9,clutter/bones/mammothskull2.nif,mammothskull2
BoneMammothSkull3,00073CEA,clutter/bones/mammothskull3.nif,mammothskull3
SMdFTraCor02,00073CEC,architecture/solitude/interiors/smdftracor02.nif,smdftracor02
BoneMammothSkull4,00073CED,clutter/bones/mammothskull4.nif,mammothskull4
NorExtRubblePile01_LightSN,00073E6B,dungeons/nordic/exterior/rubble/norextrubblepile01.nif,norextrubblepile01
NorExtRubblePile07_SnowLight,00074033,dungeons/nordic/exterior/rubble/norextrubblepile07.nif,norextrubblepile07
CartPassengerSTATICSnow,00074357,furniture/prisonercarriage/prisonercarriage01static.nif,prisonercarriage01static
CaveIHall3Way01ice,0007435D,dungeons/caves/ice/smallhall/caveihall3way01.nif,caveihall3way01
CaveIHallDetwist01ice,0007435F,dungeons/caves/ice/smallhall/caveihalldetwist01.nif,caveihalldetwist01
ImpLWall01ice,00074454,dungeons/imperial/clutterkits/implwall01.nif,implwall01
RockCliffMineEntrance02ReachMoss01,000744CA,landscape/rocks/rockcliffmineentrance02.nif,rockcliffmineentrance02
NorExtWallBgHenge01,000744CC,dungeons/nordic/exterior/walls/norextwallbghenge01.nif,norextwallbghenge01
MS11UnholyAltar01,00074774,clutter/quest/ms11unholyaltar.nif,ms11unholyaltar
MrkWallSm01,0007477A,architecture/markarth/mrkwallsm01.nif,mrkwallsm01
CaveGBoulderM04falmer,00074894,dungeons/caves/green/rocks/cavegboulderm04.nif,cavegboulderm04
CaveGEDoor03Falmer,000748D1,dungeons/caves/green/epic/cavegedoor03.nif,cavegedoor03
SMdFTraCon02,00074933,architecture/solitude/interiors/smdftracon02.nif,smdftracon02
SMdfFloSol02,0007493A,architecture/solitude/interiors/smdfflosol02.nif,smdfflosol02
SMdFArchCon02,0007493B,architecture/solitude/interiors/smdfarchcon02.nif,smdfarchcon02
SMdFWalSol02,0007494E,architecture/solitude/interiors/smdfwalsol02.nif,smdfwalsol02
SMdFWalSol03,0007494F,architecture/solitude/interiors/smdfwalsol03.nif,smdfwalsol03
SMdFWalSol04,00074950,architecture/solitude/interiors/smdfwalsol04.nif,smdfwalsol04
SLgFWalSol05,00074951,architecture/solitude/interiors/slgfwalsol05.nif,slgfwalsol05
SMdFArchCon03,0007495D,architecture/solitude/interiors/smdfarchcon03.nif,smdfarchcon03
SMdFWalSol05,00074963,architecture/solitude/interiors/smdfwalsol05.nif,smdfwalsol05
SMdFWalIntl01,0007499B,architecture/solitude/interiors/smdfwalintl01.nif,smdfwalintl01
WRIntCHStr01,00074A8D,architecture/whiterun/wrinteriors/wrjorvaskr/wrintchstr01.nif,wrintchstr01
WRIntCHStrSlopeR,00074AAF,architecture/whiterun/wrinteriors/wrjorvaskr/wrintchstrsloper.nif,wrintchstrsloper
WRIntCHStrSlopeL,00074AB0,architecture/whiterun/wrinteriors/wrjorvaskr/wrintchstrslopel.nif,wrintchstrslopel
CaveGLHall2Way01cFalmer,00074AC8,dungeons/caves/green/largehall/caveglhall2way01c.nif,caveglhall2way01c
CaveGLPillar06Falmer,00074AD8,dungeons/caves/green/pillars/caveglpillar06.nif,caveglpillar06
CaveGLRoomCorner02cFalmer,00074B4D,dungeons/caves/green/largeroom/caveglroomcorner02c.nif,caveglroomcorner02c
CaveGBoulderL04Falmer,00074B57,dungeons/caves/green/rocks/cavegboulderl04.nif,cavegboulderl04
CaveGLRoomWall04cFalmer,00074B62,dungeons/caves/green/largeroom/caveglroomwall04c.nif,caveglroomwall04c
CaveGRoomCorner01cFalmer,00074B7D,dungeons/caves/green/smallroom/cavegroomcorner01c.nif,cavegroomcorner01c
DwePlatMid01LightSnow,00074CDD,dungeons/dwemer/platforms/dweplatmid01.nif,dweplatmid01
DweShaftRmLgBot01LightSnow,00074CDE,dungeons/dwemer/lgrooms/dweshaftrmlgbot01.nif,dweshaftrmlgbot01
DwePlatBgStairSingle01SnowLight,00074CE8,dungeons/dwemer/platforms/dweplatbgstairsingle01.nif,dweplatbgstairsingle01
DwePlatWall01SnowLight,00074D19,dungeons/dwemer/platforms/dweplatwall01.nif,dweplatwall01
DwePlatCorOut01SnowLight,00074D1D,dungeons/dwemer/platforms/dweplatcorout01.nif,dweplatcorout01
DweCivWarWallEndpost01SnowLight,00074D1E,dungeons/dwemer/clutter/dwecivwarwallendpost01.nif,dwecivwarwallendpost01
DweFacadeTowerSpacer01SnowLight,00074D23,dungeons/dwemer/facades/dwefacadetowerspacer01.nif,dwefacadetowerspacer01
CaveGCliffs02Falmer,00074D72,dungeons/caves/green/cliffs/cavegcliffs02.nif,cavegcliffs02
CaveGCliffs01Falmer,00074D73,dungeons/caves/green/cliffs/cavegcliffs01.nif,cavegcliffs01
CaveGBalconyRamp01Falmer,00074D74,dungeons/caves/green/balcony/cavegbalconyramp01.nif,cavegbalconyramp01
DweFacadeTowerBase01SnowLight,00074D9A,dungeons/dwemer/facades/dwefacadetowerbase01.nif,dwefacadetowerbase01
DweFacadeTowerBase01Snow,00074D9F,dungeons/dwemer/facades/dwefacadetowerbase01.nif,dwefacadetowerbase01
DweCivWarWallEndpost01Snow,00074DAC,dungeons/dwemer/clutter/dwecivwarwallendpost01.nif,dwecivwarwallendpost01
DweClutterBowlShape01Snow,00074DEF,dungeons/dwemer/clutter/dweclutterbowlshape01.nif,dweclutterbowlshape01
DweClutterBowlShape01SnowLight,00074E10,dungeons/dwemer/clutter/dweclutterbowlshape01.nif,dweclutterbowlshape01
DweIchorBarrel01Snow,00074E13,clutter/dwemer/dweinchorbarrel01.nif,dweinchorbarrel01
WRTempleBench01Static,00074E31,architecture/whiterun/wrclutter/wrtemplebench01static.nif,wrtemplebench01static
DweRubbleColumn02SnowLight,00074E32,dungeons/dwemer/rubble/dwerubblecolumn02.nif,dwerubblecolumn02
DweClutterArchLarge01SnowLight,00074E7A,dungeons/dwemer/clutter/dweclutterarchlarge01.nif,dweclutterarchlarge01
DweClutterArchLarge01,00074EBA,dungeons/dwemer/clutter/dweclutterarchlarge01.nif,dweclutterarchlarge01
DweClutterArchSmall01,00074EBB,dungeons/dwemer/clutter/dweclutterarchsmall01.nif,dweclutterarchsmall01
DweClutterColmLarge01,00074EBC,dungeons/dwemer/clutter/dwecluttercolmlarge01.nif,dwecluttercolmlarge01
WRTemplePlanter,00074EDD,architecture/whiterun/wrclutter/wrtempleplanter.nif,wrtempleplanter
WRIntCHCol01,00074F3F,architecture/whiterun/wrinteriors/wrjorvaskr/wrintchcol01.nif,wrintchcol01
WRIntCHFloorWoodAngleL,00074F40,architecture/whiterun/wrinteriors/wrjorvaskr/wrintchfloorwoodanglel.nif,wrintchfloorwoodanglel
WRIntCHFloorWoodAngleR,00074F4D,architecture/whiterun/wrinteriors/wrjorvaskr/wrintchfloorwoodangler.nif,wrintchfloorwoodangler
DweFloorRaised02SnowLight,00074FA5,dungeons/dwemer/rubble/dwefloorraised02.nif,dwefloorraised02
DweFloorRaised01SnowLight,00074FE4,dungeons/dwemer/rubble/dwefloorraised01.nif,dwefloorraised01
DweRubblePile04SnowLight,00074FE5,dungeons/dwemer/rubble/dwerubblepile04.nif,dwerubblepile04
DweClutterColmLarge01LightSnow,00075033,dungeons/dwemer/clutter/dwecluttercolmlarge01.nif,dwecluttercolmlarge01
FarmInnDestroyed01Snow,00075046,architecture/farmhouse/dlc1inndestroyed01.nif,dlc1inndestroyed01
FrozenMarshIcePlane01,0007506A,landscape/ice/frozenmarshice01.nif,frozenmarshice01
WRIntCHFloorWoodFoyer01,0007506C,architecture/whiterun/wrinteriors/wrjorvaskr/wrintchfloorwoodfoyer01.nif,wrintchfloorwoodfoyer01
RockCliff07SnowRocks01_LightSN,0007516E,landscape/rocks/rockcliff07.nif,rockcliff07
SLighthouse01,00075262,architecture/solitude/slighthouse01.nif,slighthouse01
SlighthouseFire01,0007526B,architecture/solitude/clutter/slighthousefire.nif,slighthousefire
StockadeWoodplanks04Snow,000752B1,dungeons/mines/clutter/minewoodplanks04.nif,minewoodplanks04
StockadeWoodplanks03Snow,000752B4,dungeons/mines/clutter/minewoodplanks03.nif,minewoodplanks03
StockadeWoodplanks02Snow,000752B5,dungeons/mines/clutter/minewoodplanks02.nif,minewoodplanks02
StockadeWoodplanks01Snow,000752B6,dungeons/mines/clutter/minewoodplanks01.nif,minewoodplanks01
Rug07SnowLight,000752BE,clutter/common/rug07.nif,rug07
Rug03SnowLight,000752C8,clutter/common/rug03.nif,rug03
RockPileS04FieldGrass02,00075421,landscape/rocks/rockpiles04.nif,rockpiles04
RockPileM02WetRiverbedEdge01,00075432,landscape/rocks/wetrocks/rockpilem02wet.nif,rockpilem02wet
ChoppingBlock02,00075448,clutter/chopping block/choppingblock02.nif,choppingblock02
CaveGLPillar01Falmer,00075944,dungeons/caves/green/pillars/caveglpillar01.nif,caveglpillar01
CaveIShaftTopDoor01,0007594E,dungeons/dwemer/animated/dwerepository/caveishafttopdoor01.nif,caveishafttopdoor01
CaveIShaftBottomHole01,00075952,dungeons/dwemer/animated/dwerepository/caveishaftbottomhole01.nif,caveishaftbottomhole01
WRIntCHEntranceR,00075A9B,architecture/whiterun/wrinteriors/wrjorvaskr/wrintchentrancer.nif,wrintchentrancer
WRIntCHEntranceL,00075AE9,architecture/whiterun/wrinteriors/wrjorvaskr/wrintchentrancel.nif,wrintchentrancel
WRIntCHCorInR,00075AEC,architecture/whiterun/wrinteriors/wrjorvaskr/wrintchcorinr.nif,wrintchcorinr
WRIntCHCorInL,00075AED,architecture/whiterun/wrinteriors/wrjorvaskr/wrintchcorinl.nif,wrintchcorinl
WRIntCHFloorWoodPlatStairs01,00075B11,architecture/whiterun/wrinteriors/wrjorvaskr/wrintchfloorwoodplatstairs01.nif,wrintchfloorwoodplatstairs01
SMdFTraCon03,00075B1D,architecture/solitude/interiors/smdftracon03.nif,smdftracon03
SMdFColSol01,00075B31,architecture/solitude/interiors/smdfcolsol01.nif,smdfcolsol01
SMdFColSol02,00075B33,architecture/solitude/interiors/smdfcolsol02.nif,smdfcolsol02
SMdFFloCon02,00075B34,architecture/solitude/interiors/smdfflocon02.nif,smdfflocon02
SMdFFloCon01,00075B35,architecture/solitude/interiors/smdfflocon01.nif,smdfflocon01
WRIntCHRoofSlope02L,00075B45,architecture/whiterun/wrinteriors/wrjorvaskr/wrintchroofslope02l.nif,wrintchroofslope02l
WRIntCHRoofSlope01L,00075B46,architecture/whiterun/wrinteriors/wrjorvaskr/wrintchroofslope01l.nif,wrintchroofslope01l
WRIntCHRoofSlope03R,00075B48,architecture/whiterun/wrinteriors/wrjorvaskr/wrintchroofslope03r.nif,wrintchroofslope03r
WRIntCHRoofSlope02R,00075B49,architecture/whiterun/wrinteriors/wrjorvaskr/wrintchroofslope02r.nif,wrintchroofslope02r
WRIntCHRoofSlope01R,00075B4A,architecture/whiterun/wrinteriors/wrjorvaskr/wrintchroofslope01r.nif,wrintchroofslope01r
WRIntCHRoofTopSlope03,00075B5F,architecture/whiterun/wrinteriors/wrjorvaskr/wrintchrooftopslope03.nif,wrintchrooftopslope03
WRIntCHRoofTopSlope02,00075B60,architecture/whiterun/wrinteriors/wrjorvaskr/wrintchrooftopslope02.nif,wrintchrooftopslope02
WRIntCHRoofTopSlope01,00075B81,architecture/whiterun/wrinteriors/wrjorvaskr/wrintchrooftopslope01.nif,wrintchrooftopslope01
WRIntCHRoofSlope03L,00075B82,architecture/whiterun/wrinteriors/wrjorvaskr/wrintchroofslope03l.nif,wrintchroofslope03l
SMdFtoEDor01,00075B84,architecture/solitude/interiors/smdftoedor01.nif,smdftoedor01
SLgFTraCon03,00075BC8,architecture/solitude/interiors/slgftracon03.nif,slgftracon03
SMdFWInSol02,00075C30,architecture/solitude/interiors/smdfwinsol02.nif,smdfwinsol02
SLgFWalSol06,00075C38,architecture/solitude/interiors/slgfwalsol06.nif,slgfwalsol06
SLgFTraCon04,00075C3F,architecture/solitude/interiors/slgftracon04.nif,slgftracon04
SLgFTraCon05,00075C40,architecture/solitude/interiors/slgftracon05.nif,slgftracon05
SMdFWalKitchen01,00075C4B,architecture/solitude/interiors/smdfwalkitchen01.nif,smdfwalkitchen01
WRIntCHFloorWoodPlatFloor01,00075D40,architecture/whiterun/wrinteriors/wrjorvaskr/wrintchfloorwoodplatfloor01.nif,wrintchfloorwoodplatfloor01
WRIntCHRoofTopStr01,00075D49,architecture/whiterun/wrinteriors/wrjorvaskr/wrintchrooftopstr01.nif,wrintchrooftopstr01
WRIntCHRoofTopSlope04,00075D4F,architecture/whiterun/wrinteriors/wrjorvaskr/wrintchrooftopslope04.nif,wrintchrooftopslope04
WRIntCHRoofTopEndCap01,00075D51,architecture/whiterun/wrinteriors/wrjorvaskr/wrintchrooftopendcap01.nif,wrintchrooftopendcap01
WRIntCHStrSlopeRWall,00075D56,architecture/whiterun/wrinteriors/wrjorvaskr/wrintchstrsloperwall.nif,wrintchstrsloperwall
WRIntCHStr02,00075D57,architecture/whiterun/wrinteriors/wrjorvaskr/wrintchstr02.nif,wrintchstr02
WRIntCHCorSlopeRWall,00075D58,architecture/whiterun/wrinteriors/wrjorvaskr/wrintchcorsloperwall.nif,wrintchcorsloperwall
WRIntCHCorSlopelWall,00075D5B,architecture/whiterun/wrinteriors/wrjorvaskr/wrintchcorslopelwall.nif,wrintchcorslopelwall
WRIntCHRoofStr01,00075D65,architecture/whiterun/wrinteriors/wrjorvaskr/wrintchroofstr01.nif,wrintchroofstr01
WRIntCHStrDoor01,00075D6A,architecture/whiterun/wrinteriors/wrjorvaskr/wrintchstrdoor01.nif,wrintchstrdoor01
WRIntCHFloorStoneStr01,00075D80,architecture/whiterun/wrinteriors/wrjorvaskr/wrintchfloorstonestr01.nif,wrintchfloorstonestr01
WRIntCHFloorStoneCor01,00075D8A,architecture/whiterun/wrinteriors/wrjorvaskr/wrintchfloorstonecor01.nif,wrintchfloorstonecor01
WRIntCHFloorStoneStr03,00075D8B,architecture/whiterun/wrinteriors/wrjorvaskr/wrintchfloorstonestr03.nif,wrintchfloorstonestr03
WRIntCHFloorStoneStr02,00075D8C,architecture/whiterun/wrinteriors/wrjorvaskr/wrintchfloorstonestr02.nif,wrintchfloorstonestr02
WRIntCHFloorStoneCorIn01,00075D8D,architecture/whiterun/wrinteriors/wrjorvaskr/wrintchfloorstonecorin01.nif,wrintchfloorstonecorin01
WRIntCHFloorStoneCorIn02,00075D95,architecture/whiterun/wrinteriors/wrjorvaskr/wrintchfloorstonecorin02.nif,wrintchfloorstonecorin02
WRIntCHFloorFirePit01,00075D96,architecture/whiterun/wrinteriors/wrjorvaskr/wrintchfloorfirepit01.nif,wrintchfloorfirepit01
WRIntCHFloorWoodFoyer02,00075D9F,architecture/whiterun/wrinteriors/wrjorvaskr/wrintchfloorwoodfoyer02.nif,wrintchfloorwoodfoyer02
WRIntCHWallFreeStr01,00075DA6,architecture/whiterun/wrinteriors/wrjorvaskr/wrintchwallfreestr01.nif,wrintchwallfreestr01
WRIntCHWallFreeDoorway01,00075DAB,architecture/whiterun/wrinteriors/wrjorvaskr/wrintchwallfreedoorway01.nif,wrintchwallfreedoorway01
WRIntCHFloorWoodPlatFloor02,00075DBB,architecture/whiterun/wrinteriors/wrjorvaskr/wrintchfloorwoodplatfloor02.nif,wrintchfloorwoodplatfloor02
FXGlowFlatRndXDim,00075DD8,effects/ambient/fxglowflatrndxdim.nif,fxglowflatrndxdim
FXGlowFlatRndDim,00075DD9,effects/ambient/fxglowflatrnddim.nif,fxglowflatrnddim
FXGlowFlatRndMid,00075DDA,effects/ambient/fxglowflatrndmid.nif,fxglowflatrndmid
FXGlowFlatRndBrt,00075DDB,effects/ambient/fxglowflatrndbrt.nif,fxglowflatrndbrt
FXGlowFlatRndXBrt,00075DDC,effects/ambient/fxglowflatrndxbrt.nif,fxglowflatrndxbrt
RockPileL03Heavy_SN,00075DFC,landscape/rocks/rockpilel03.nif,rockpilel03
DweWallCap01Snow,000765F3,dungeons/dwemer/walls/dwewallcap01.nif,dwewallcap01
DweRubblePile04Snow,000765F4,dungeons/dwemer/rubble/dwerubblepile04.nif,dwerubblepile04
